agency_id,route_color,route_desc,route_id,route_long_name,route_short_name,route_text_color,route_type,route_url
BMTC,#FFFFFF,,5F-3,Bidadi - Girigowdana Doddi,BR2420,0,3,
BMTC,#FFFFFF,,HALLCA-CMHR,HAL-LCA - CMH Road,BR3364,0,3,
BMTC,#FFFFFF,,5F-4,Bidadi Main Bus Stand - KADUJAKKASANDRA,BR2421,0,3,
BMTC,#FFFFFF,,5F-5,Kengeri TTMC - Gullahatti Kaval,BR2422,0,3,
BMTC,#FFFFFF,,5F-6,Kaggalipura - Kaggalipura,BR2423,0,3,
BMTC,#FFFFFF,,281G,Kempegowda Bus Station - Bande Kodigehalli,BR1085,0,3,
BMTC,#FFFFFF,,281F,Kempegowda Bus Station - Mylanahalli,BR1084,0,3,
BMTC,#FFFFFF,,YST-BEL,Yelahanka Satellite Town - BEL Office,BR4267,0,3,
BMTC,#FFFFFF,,281C,Kempegowda Bus Station - IAF,BR1083,0,3,
BMTC,#FFFFFF,,VSD-BDG,Bramha Devara Gudda - Vidhana Soudha,BR4227,0,3,
BMTC,#FFFFFF,,CS-342F,Kempegowda Bus Station - Sarjapura Bus Stand,BR3146,0,3,
BMTC,#FFFFFF,,330D,Shivajinagar Bus Station - Dodda Kannalli,BR1678,0,3,
BMTC,#FFFFFF,,330E,Shivajinagar Bus Station - Devarabisanahalli,BR1679,0,3,
BMTC,#FFFFFF,,280A,Krishnarajendra Market - Agrahara Layout,BR1074,0,3,
BMTC,#FFFFFF,,CSB-DSCU,DAYANANDA SAGAR COLLEGE - Central Silk Board,BR3189,0,3,
BMTC,#FFFFFF,,330G,Shivajinagar Bus Station - Doddanekkundi,BR1680,0,3,
BMTC,#FFFFFF,,330A,Shivajinagar Bus Station - Lal Bahadur Shastri Nagara,BR1675,0,3,
BMTC,#FFFFFF,,330B,Shivajinagar Bus Station - AECS Layout,BR1676,0,3,
BMTC,#FFFFFF,,330C,Shivajinagar Bus Station - Basvanagara Bus Station,BR1677,0,3,
BMTC,#FFFFFF,,280F,Yelahanka - Hosakote Bus Stand,BR1077,0,3,
BMTC,#FFFFFF,,330M,Shivajinagar Bus Station - Ashwath Nagara,BR1682,0,3,
BMTC,#FFFFFF,,NBC-VPS,Nagarabhavi Circle - Vidyanikethan Public School,BR3789,0,3,
BMTC,#FFFFFF,,280C,Krishnarajendra Market - Maruthi Nagara Kannur Road,BR1075,0,3,
BMTC,#FFFFFF,,330H,Shivajinagar Bus Station - Munnekolalu,BR1681,0,3,
BMTC,#FFFFFF,,280E,Krishnarajendra Market - Kannuru,BR1076,0,3,
BMTC,#FFFFFF,,GEC-ADT,Golden Enclave - Adithi School,BR3338,0,3,
BMTC,#FFFFFF,,MEBP-KDGB,Manyatha Tech Park - Kadugodi,BR3711,0,3,
BMTC,#FFFFFF,,CS-343E,Kempegowda Bus Station - Beguru,BR3147,0,3,
BMTC,#FFFFFF,,KMT-KMN-KRNHL,Karenahalli - Krishnarajendra Market,BR3620,0,3,
BMTC,#FFFFFF,,KRKG-KBS,Karekall kunigal Road - Kempegowda Bus Station,BR3642,0,3,
BMTC,#FFFFFF,,GNR-KMT,Ganga Nagara - Krishnarajendra Market,BR3352,0,3,
BMTC,#FFFFFF,,DRP-ODC,Rajkumar Samadhi - Out Door Clothing Company,BR3292,0,3,
BMTC,#FFFFFF,,INDG-ORRCA,India Garrage Lower Agrram Road - Outer Ring Road Company Association,BR3413,0,3,
BMTC,#FFFFFF,,BMT22-JHIQ,Depot 22 - ISRO Quarters,BR2746,0,3,
BMTC,#FFFFFF,,174A,Nandhini Layout Bus Station - Koramangala,BR155,0,3,
BMTC,#FFFFFF,,JPV-252D,Kempegowda Bus Station - Rajani Farm,BR3479,0,3,
BMTC,#FFFFFF,,D25-KBS,Depot-25-BS - Kempegowda Bus Station,BR3227,0,3,
BMTC,#FFFFFF,,BMSD-BTP,Bommasandra - Bagmane Teck Park,BR2699,0,3,
BMTC,#FFFFFF,,375GA,Koramangala - Bidadi,BR2091,0,3,
BMTC,#FFFFFF,,KUSA-JFWTC,Shirke Bus Stand - JFWTC-ITPL,BR3664,0,3,
BMTC,#FFFFFF,,173A,Koramangala - Chowdeshwari Bus Stand JP Park,BR153,0,3,
BMTC,#FFFFFF,,46-A,Kempegowda Bus Station - BANASHANKARI TTMC,BR2309,0,3,
BMTC,#FFFFFF,,KBS-VGK,Kempegowda Bus Station - Venkatagirikote,BR3564,0,3,
BMTC,#FFFFFF,,JPV-340A,Kempegowda Bus Station - HSR Layout 2nd Sector,BR3490,0,3,
BMTC,#FFFFFF,,Depot13-SUMH,Depot-13 BS - Summanahalli Signal,BR3267,0,3,
BMTC,#FFFFFF,,3B,Jayanagara 9th Block - Banashankari 3rd Stage 2nd Phase,BR2155,0,3,
BMTC,#FFFFFF,,35,Kempegowda Swimming Pool - Kempegowda Bus Station,BR1873,0,3,
BMTC,#FFFFFF,,36,Srinagara - Kempegowda Bus Station,BR1935,0,3,
BMTC,#FFFFFF,,33,Hosakerahalli village - Kempegowda Bus Station,BR1673,0,3,
BMTC,#FFFFFF,,34,Hosakerahalli village - Shivajinagar Bus Station,BR1741,0,3,
BMTC,#FFFFFF,,PK-14,Kempegowda Bus Station - Maratahalli,BR3858,0,3,
BMTC,#FFFFFF,,37,Srinagar - Shivajinagar Bus Station,BR2050,0,3,
BMTC,#FFFFFF,,PK-13,Kempegowda Bus Station - Sai Baba Hospital,BR3856,0,3,
BMTC,#FFFFFF,,38,NRColony - Domlur,BR2112,0,3,
BMTC,#FFFFFF,,ANJM-BMT14,Jalli Machine - BMT14,BR2622,0,3,
BMTC,#FFFFFF,,GBV-ITPL,Global Village - ITPL,BR3336,0,3,
BMTC,#FFFFFF,,43,Kempegowda Bus Station - Sri Vidyanagara,BR2284,0,3,
BMTC,#FFFFFF,,MEIL-KMT,KR Market - MEI Layout,BR3724,0,3,
BMTC,#FFFFFF,,42,Avalahalli BDA Park - Chowdeshwari Bus Stand JP Park,BR2283,0,3,
BMTC,#FFFFFF,,41,Gandhi Bazaar - Malleshwaram 18th Cross,BR2249,0,3,
BMTC,#FFFFFF,,C-45G,Kempegowda Bus Station - Depot-13-BS,BR2825,0,3,
BMTC,#FFFFFF,,JPV-340H,Kempegowda Bus Station - HSR Layout 2nd Sector,BR3491,0,3,
BMTC,#FFFFFF,,3F,JP Nagara 3rd Phase - Hosakerahalli village,BR2158,0,3,
BMTC,#FFFFFF,,3E,BTM Layout - Banashankari 3rd Stage 2nd Phase,BR2157,0,3,
BMTC,#FFFFFF,,3C,JPNagara 6th Phase - Srinagara,BR2156,0,3,
BMTC,#FFFFFF,,401EA,Coffee Board Layout - Chandra Layout,BR2187,0,3,
BMTC,#FFFFFF,,CS-333E,Kempegowda Bus Station - Kadugodi,BR3143,0,3,
BMTC,#FFFFFF,,RBILO-ITPL,RBI Layout - ITPL,BR3897,0,3,
BMTC,#FFFFFF,,2A,JP Nagara 1st Phase - Kempegowda Bus Station,BR1339,0,3,
BMTC,#FFFFFF,,22,Byrasandra - Kempegowda Bus Station,BR375,0,3,
BMTC,#FFFFFF,,23,JP Nagara 3rd Phase - Yeshawanthapura TTMC,BR525,0,3,
BMTC,#FFFFFF,,24,BTM Layout - Krishnarajendra Market,BR598,0,3,
BMTC,#FFFFFF,,25,BTM Layout - Majestic,BR765,0,3,
BMTC,#FFFFFF,,26,Byrasandra - Kempegowda Bus Station,BR955,0,3,
BMTC,#FFFFFF,,27,BTM Layout South - Shivajinagar Bus Station,BR1001,0,3,
BMTC,#FFFFFF,,356ZA,Kempu Dommasandra - Chandapura,BR1926,0,3,
BMTC,#FFFFFF,,29,JPNagara 6th Phase - Shivajinagar Bus Station,BR1209,0,3,
BMTC,#FFFFFF,,KMT-KTP-LDH,Lingadeeranahalli - Krishnarajendra Market,BR3621,0,3,
BMTC,#FFFFFF,,2M,JP Nagara 1st Phase - Krishnarajendra Market,BR1343,0,3,
BMTC,#FFFFFF,,CKB-VNC,Chikkabanavara - Vinayakanagara Cross D-43,BR2867,0,3,
BMTC,#FFFFFF,,32,NRColony - Shivajinagar Bus Station,BR1592,0,3,
BMTC,#FFFFFF,,31,NRColony - Kempegowda Bus Station,BR1464,0,3,
BMTC,#FFFFFF,,2B,Eliyas Nagar - Kempegowda Bus Station,BR1340,0,3,
BMTC,#FFFFFF,,2E,JPNagara 6th Phase - Kempegowda Bus Station,BR1342,0,3,
BMTC,#FFFFFF,,2D,JPNagara 6th Phase - City Railway Station,BR1341,0,3,
BMTC,#FFFFFF,,CRN-500CA,Banashankari Bus Station - ITPL,BR3065,0,3,
BMTC,#FFFFFF,,342AA,Krishnarajendra Market - TChuddadenahalli,BR1762,0,3,
BMTC,#FFFFFF,,PK-37,Shivajinagar Bus Station - Srinagara,BR3875,0,3,
BMTC,#FFFFFF,,MF-1,Kempegowda Bus Station - Kempegowda Bus Station,BR3725,0,3,
BMTC,#FFFFFF,,18,Jayanagara 9th Block - Kempegowda Bus Station,BR165,0,3,
BMTC,#FFFFFF,,15,Banashankari BDA Complex - Krishnarajendra Market,BR104,0,3,
BMTC,#FFFFFF,,MF-3,BANASHANKARI TTMC - Shivajinagar Bus Station,BR3727,0,3,
BMTC,#FFFFFF,,250TD,Yeshawanthapura TTMC - Yeshwanthpur TTMC,BR798,0,3,
BMTC,#FFFFFF,,250TA,Meenakshi Layout - Krishnarajendra Market,BR797,0,3,
BMTC,#FFFFFF,,13,BANASHANKARI TTMC - Shivajinagar Bus Station,BR56,0,3,
BMTC,#FFFFFF,,KDHG-CHLC,Kodigehalli gate - Cristal House School,BR3576,0,3,
BMTC,#FFFFFF,,14,Malleshwaram 18th Cross - Banashankari Bus Station,BR78,0,3,
BMTC,#FFFFFF,,11,BANASHANKARI TTMC - Krishnarajendra Market,BR12,0,3,
BMTC,#FFFFFF,,335EK,Kempegowda Bus Station - Hosakote Bus Stand,BR1720,0,3,
BMTC,#FFFFFF,,12,BANASHANKARI TTMC - Kempegowda Bus Station,BR31,0,3,
BMTC,#FFFFFF,,21,Byrasandra - Krishnarajendra Market,BR208,0,3,
BMTC,#FFFFFF,,PK-30,Kempegowda Bus Station - Koramangala Kendriya Sadan,BR3869,0,3,
BMTC,#FFFFFF,,20,Jayanagara 9th Block - Shivajinagar Bus Station,BR182,0,3,
BMTC,#FFFFFF,,306RA,HAL Main Gate - Devanagundi,BR1451,0,3,
BMTC,#FFFFFF,,JPV-342F,Kempegowda Bus Station - Sarjapura Bus Stand,BR3492,0,3,
BMTC,#FFFFFF,,1F,BTM Layout - Krishnarajendra Market,BR180,0,3,
BMTC,#FFFFFF,,1E,JPNagara 6th Phase - Chowdeshwari Bus Stand JP Park,BR179,0,3,
BMTC,#FFFFFF,,V-201R,Srinagara - C V Ramanagra,BR4031,0,3,
BMTC,#FFFFFF,,PK-29,Shivajinagar Bus Station - JP Nagar 6th Phase,BR3865,0,3,
BMTC,#FFFFFF,,PK-25,Kempegowda Bus Station - Kuvempunagar,BR3864,0,3,
BMTC,#FFFFFF,,Depot-13-KPC,Depot-13-BS - Kenchanapura Cross,BR3243,0,3,
BMTC,#FFFFFF,,PK-21,Mathikere - Banashankari Bus Station,BR3862,0,3,
BMTC,#FFFFFF,,250SA,Kudhurgere Madhanayakanahalli - Kempegowda Bus Station,BR795,0,3,
BMTC,#FFFFFF,,ESML-CSB,Esteem Mall - Central Silk Board,BR3304,0,3,
BMTC,#FFFFFF,,245TC,Madanayakanahalli - Kadabagere gate,BR723,0,3,
BMTC,#FFFFFF,,250RG,Kempegowda Bus Station - Raghavendra Badavane,BR793,0,3,
BMTC,#FFFFFF,,JPV-343E,Kempegowda Bus Station - Beguru,BR3493,0,3,
BMTC,#FFFFFF,,V-276,Kempegowda Bus Station - Vidyaranyapura,BR4046,0,3,
BMTC,#FFFFFF,,V-201H,Avalahalli BDA Park - Koramangala,BR4030,0,3,
BMTC,#FFFFFF,,78,Yeshwanthpur TTMC - Yeshwanthpur TTMC,BR2494,0,3,
BMTC,#FFFFFF,,77,Mahalakshmi Layout - Krishnarajendra Market,BR2487,0,3,
BMTC,#FFFFFF,,BTP-BSK,BAGMANE TECH PARK - Banashankari Bus Station,BR2809,0,3,
BMTC,#FFFFFF,,MTR-SDH,Sidedahalli - Mind Tree Global Villiage,BR3786,0,3,
BMTC,#FFFFFF,,ADT-IAF,Adithi School - IAF,BR2597,0,3,
BMTC,#FFFFFF,,V-25A,Kempegowda Bus Station - MICO Layout,BR4045,0,3,
BMTC,#FFFFFF,,258TAA,Kannamangala - Krishnarajendra Market,BR925,0,3,
BMTC,#FFFFFF,,7F,JPNagara 6th Phase - Jeevan Bhimanagara Bus stand,BR2508,0,3,
BMTC,#FFFFFF,,STP-VNS,Sulthan Palya - Vidyaniketan School,BR3985,0,3,
BMTC,#FFFFFF,,7E,JPNagara 6th Phase - Domlur,BR2507,0,3,
BMTC,#FFFFFF,,V-CRS-MRHB,Contonment Railway Station - Marathahalli Bridge,BR4178,0,3,
BMTC,#FFFFFF,,7D,BANASHANKARI TTMC - Jeevan Bhimanagara Bus stand,BR2506,0,3,
BMTC,#FFFFFF,,401AB,Jalahalli Cross - Bagaluru,BR2173,0,3,
BMTC,#FFFFFF,,KBS-KGR-MDP,Kempegowda Bus Station - Madapatna,BR3545,0,3,
BMTC,#FFFFFF,,401AC,Devanahalli - Yeshawanthapura TTMC,BR2174,0,3,
BMTC,#FFFFFF,,7H,Jayanagara Bus Stand - Jayanagara Bus Stand,BR2509,0,3,
BMTC,#FFFFFF,,240DA,Kottige Palya Magadi Road - Kempegowda Bus Station,BR604,0,3,
BMTC,#FFFFFF,,82,Kempegowda Bus Station - Kempegowda Bus Station,BR2524,0,3,
BMTC,#FFFFFF,,83,Bandi Reddy Circle - Krishnarajendra Market,BR2529,0,3,
BMTC,#FFFFFF,,80,Mahalakshmi Layout - Kempegowda Bus Station,BR2511,0,3,
BMTC,#FFFFFF,,245MA,Kammasandra - Kempegowda Bus Station,BR718,0,3,
BMTC,#FFFFFF,,86,KHB Colony - Kempegowda Bus Station,BR2533,0,3,
BMTC,#FFFFFF,,211RA,Krishnarajendra Market - Byramangala,BR274,0,3,
BMTC,#FFFFFF,,401AE,Thara Hunise - Peenya 2nd stage,BR2175,0,3,
BMTC,#FFFFFF,,87,Hampinagara RPC Layout - Kempegowda Bus Station,BR2535,0,3,
BMTC,#FFFFFF,,401AF,Yelahanka - Kengeri TTMC,BR2176,0,3,
BMTC,#FFFFFF,,84,Laggere Bridge - Krishnarajendra Market,BR2532,0,3,
BMTC,#FFFFFF,,401AG,Yelahanka - Bande Maramma Bus Station,BR2177,0,3,
BMTC,#FFFFFF,,66,KHB Colony - Shivajinagar Bus Station,BR2475,0,3,
BMTC,#FFFFFF,,BTP-BTM,Bagmane Teck Park - BTM Layout Bus Stop,BR2811,0,3,
BMTC,#FFFFFF,,CR-500R,Hebbala Bridge - Nerige,BR3011,0,3,
BMTC,#FFFFFF,,68,Kamalanagara BEML Layout - Shivajinagar Bus Station,BR2476,0,3,
BMTC,#FFFFFF,,401AM,Devanahalli - Peenya 2nd stage,BR2178,0,3,
BMTC,#FFFFFF,,V-298M,Kempegowda Bus Station - Devanahalli,BR4050,0,3,
BMTC,#FFFFFF,,Depot-13-SRS,Depot 13 - Sarakki Signal B S,BR3247,0,3,
BMTC,#FFFFFF,,BMT26-KBH,Depot 26 - Kurubarahalli,BR2754,0,3,
BMTC,#FFFFFF,,CR-500K,Vijayanagara - ITPL,BR3009,0,3,
BMTC,#FFFFFF,,401BC,Yelahanka - Basaveshwara Nagara,BR2181,0,3,
BMTC,#FFFFFF,,CR-500A,Depot 4 - NRColony,BR3001,0,3,
BMTC,#FFFFFF,,PK402-D,Kempegowda Bus Station - Yelahanka Satelite Town 5th Phase,BR3886,0,3,
BMTC,#FFFFFF,,401BA,Yelahanka - Chikkallasandra Bus Stand,BR2180,0,3,
BMTC,#FFFFFF,,CR-500F,BTM Layout - Kadugodi,BR3006,0,3,
BMTC,#FFFFFF,,CR-500C,BMTC Depot-6 - DRDO 2ND Phase,BR3002,0,3,
BMTC,#FFFFFF,,401BK,Bagaluru - Jalahalli Cross,BR2182,0,3,
BMTC,#FFFFFF,,74,Rajaji Nagara Ramamandira - Shivajinagar Bus Station,BR2477,0,3,
BMTC,#FFFFFF,,76,Iskcon Temple - Krishnarajendra Market,BR2485,0,3,
BMTC,#FFFFFF,,59,Vijayanagara TTMC - Krishnarajendra Market,BR2411,0,3,
BMTC,#FFFFFF,,401BR,Yeshwanathapura new railway station - Yelahanka,BR2183,0,3,
BMTC,#FFFFFF,,58,Timber Yard Layout - Kempegowda Bus Station,BR2410,0,3,
BMTC,#FFFFFF,,56,Jagajeevanram Nagara - Kempegowda Bus Station,BR2407,0,3,
BMTC,#FFFFFF,,BEML-VJN,BEML - Vijayanagara,BR2678,0,3,
BMTC,#FFFFFF,,64,Hampinagara RPC Layout - Shivajinagar Bus Station,BR2472,0,3,
BMTC,#FFFFFF,,65,KHB Colony - Krishnarajendra Market,BR2473,0,3,
BMTC,#FFFFFF,,271L.,Jalahalli Village - Krishnarajendra Market,BR1024,0,3,
BMTC,#FFFFFF,,V-319H,Gollarahatti - ITPL,BR4058,0,3,
BMTC,#FFFFFF,,63,BCC Layout - Shivajinagar Bus Station,BR2469,0,3,
BMTC,#FFFFFF,,271KG,Gangamma Circle - Jalahalli Cross,BR1022,0,3,
BMTC,#FFFFFF,,61,Kempegowda Bus Station - Vijayanagara TTMC,BR2458,0,3,
BMTC,#FFFFFF,,SRP-ORRCA,Sarjapura Bus Stand - Outer Ring Road Company Association,BR3981,0,3,
BMTC,#FFFFFF,,49,Brudavana Nagara Jinke vana - Kempegowda Bus Station,BR2311,0,3,
BMTC,#FFFFFF,,PK-300H,Kempegowda Bus Station - ITI Circle,BR3870,0,3,
BMTC,#FFFFFF,,45,Chennamma kere Achukattu - Krishnarajendra Market,BR2298,0,3,
BMTC,#FFFFFF,,44,Banashankari 3rd Stage 2nd Phase - RTNagara,BR2296,0,3,
BMTC,#FFFFFF,,47,Padmanabha Nagara Rock - Yeshwanathapura new railway station,BR2310,0,3,
BMTC,#FFFFFF,,46,Koramangala - Kempegowda Bus Station,BR2308,0,3,
BMTC,#FFFFFF,,JFWTC-CPR,JFWTC - Chandapura,BR3431,0,3,
BMTC,#FFFFFF,,335HD,HAL Main Gate - K Dommasandra,BR1724,0,3,
BMTC,#FFFFFF,,CR-502J,Uttarahalli - Tin Factory,BR3012,0,3,
BMTC,#FFFFFF,,52,Raghavendra Colony TR Mill - Yeshwanthpura,BR2402,0,3,
BMTC,#FFFFFF,,CR45D,KSIT COLLEGE - Kempegowda Bus Station,BR3056,0,3,
BMTC,#FFFFFF,,VBN-MEBP,Veerabhadranagar - Manyatha Embasy Business Park,BR4193,0,3,
BMTC,#FFFFFF,,54,Vinayaka Nagara - Krishnarajendra Market,BR2404,0,3,
BMTC,#FFFFFF,,50,Brundavananagara Jinke Park - Shivajinagar Bus Station,BR2314,0,3,
BMTC,#FFFFFF,,BMT13-PPLO,Depot-13-BS - Poornapragna Layout,BR2728,0,3,
BMTC,#FFFFFF,,KNSS-PSS,Kuvempu Nagara 2nd Stage - Peenya 2nd stage,BR3637,0,3,
BMTC,#FFFFFF,,401MS,Kengeri TTMC - Yelahanka,BR2206,0,3,
BMTC,#FFFFFF,,D12-BEML,BMTC Depot-12 Gate Kengeri - BEML,BR3204,0,3,
BMTC,#FFFFFF,,279T,JPNagara 6th Phase - Boopa Sandra,BR1069,0,3,
BMTC,#FFFFFF,,401MN,BANASHANKARI TTMC - Yeshwanthpura,BR2205,0,3,
BMTC,#FFFFFF,,CR-505E,Central Silk Board - Depot 6,BR3013,0,3,
BMTC,#FFFFFF,,401MK,Kengeri TTMC - Yelahanka,BR2204,0,3,
BMTC,#FFFFFF,,VDH-VNC,Vaderahalli - Vinayakanagara Cross D-43,BR4197,0,3,
BMTC,#FFFFFF,,401MD,Doddabasti - Yeshwanthpur TTMC,BR2203,0,3,
BMTC,#FFFFFF,,CR-256K,Adarsha Nagara - Kempegowda Bus Station,BR2926,0,3,
BMTC,#FFFFFF,,401MB,Mallathahalli - Hebbala,BR2201,0,3,
BMTC,#FFFFFF,,401MC,Kengeri TTMC - Devasandra Chikkamaranahalli,BR2202,0,3,
BMTC,#FFFFFF,,401MA,Kengeri TTMC - RMV 2nd Stage,BR2200,0,3,
BMTC,#FFFFFF,,V-316G,Kempegowda Bus Station - Mandooru,BR4054,0,3,
BMTC,#FFFFFF,,256MA,Tore Hosahalli - Kempegowda Bus Station,BR887,0,3,
BMTC,#FFFFFF,,CR43D,Virabhadranagara Cross - Shivajinagar Bus Station,BR3054,0,3,
BMTC,#FFFFFF,,256MB,Motaganahalli - Krishnarajendra Market,BR888,0,3,
BMTC,#FFFFFF,,CR-306RA,HAL Main Gate - Tin Factory,BR2935,0,3,
BMTC,#FFFFFF,,HBL-AYJC,Hebbala - Jalahalli Cross Ayyappa Temple,BR3372,0,3,
BMTC,#FFFFFF,,V-317A,Kempegowda Bus Station - Hosakote Bus Stand,BR4055,0,3,
BMTC,#FFFFFF,,BMT23-PTWN,BMT-23 - Pottery Town,BR2750,0,3,
BMTC,#FFFFFF,,278B,Jeevan Bhimanagara Bus stand - Nagashettyhalli,BR1059,0,3,
BMTC,#FFFFFF,,278A,Shivajinagar Bus Station - Tata Nagara,BR1058,0,3,
BMTC,#FFFFFF,,CR-507A,Chikkabanavara - White Field TTMC,BR3015,0,3,
BMTC,#FFFFFF,,MEBP-DHL,Manyatha Embasy Business Park - Deo Hights Layout Arch,BR3701,0,3,
BMTC,#FFFFFF,,MRHB-SJHS,Kala Mandir Marathalli - St John High School,BR3770,0,3,
BMTC,#FFFFFF,,240BA,Krishnarajendra Market - Maruthi Markandayanagara,BR601,0,3,
BMTC,#FFFFFF,,278K,Shivajinagar Bus Station - Patelappa Layout,BR1061,0,3,
BMTC,#FFFFFF,,CS-115A,Kaval Byrasandra - Kamalanagar BEML layout,BR3074,0,3,
BMTC,#FFFFFF,,C-500CA,Banashankari Bus Station - ITPL,BR2827,0,3,
BMTC,#FFFFFF,,278E,Shivajinagar Bus Station - Boopa Sandra,BR1060,0,3,
BMTC,#FFFFFF,,279C,Kempegowda Bus Station - Tata Nagara,BR1064,0,3,
BMTC,#FFFFFF,,LKP-YBS,Lakshmipura MS Palya - Yeshwanthpur TTMC,BR3673,0,3,
BMTC,#FFFFFF,,49A,Brudavana Nagara Jinke vana - Brudavana Nagara Jinke vana,BR2312,0,3,
BMTC,#FFFFFF,,279A,Krishnarajendra Market - Boopa Sandra,BR1063,0,3,
BMTC,#FFFFFF,,96,Kempegowda Bus Station - Kempegowda Bus Station,BR2574,0,3,
BMTC,#FFFFFF,,250JA,Kempegowda Bus Station - Thotada Guddadahalli,BR787,0,3,
BMTC,#FFFFFF,,95,Kamalanagar BEML layout - Shivajinagar Bus Station,BR2566,0,3,
BMTC,#FFFFFF,,V-314B,Kempegowda Bus Station - Halasuru Laxmipura Road,BR4052,0,3,
BMTC,#FFFFFF,,91,Srinagara - Yeshwanthpura Railway Station,BR2556,0,3,
BMTC,#FFFFFF,,KBS-KGR-KMGT,Kempegowda Bus Station - Kommagatta,BR3544,0,3,
BMTC,#FFFFFF,,245LA,Baleveerana Halli - Krishnarajendra Market,BR716,0,3,
BMTC,#FFFFFF,,BTP-GGBS,Bagmane Teck Park - Gottigere,BR2814,0,3,
BMTC,#FFFFFF,,279K,Kempegowda Bus Station - Patelappa Layout,BR1068,0,3,
BMTC,#FFFFFF,,279H,Kempegowda Bus Station - Boopa Sandra,BR1067,0,3,
BMTC,#FFFFFF,,279F,Chikkallasandra Bus Stand - Boopa Sandra,BR1066,0,3,
BMTC,#FFFFFF,,95AB,Krishnarajendra Market - Kamalanagar BEML layout,BR2568,0,3,
BMTC,#FFFFFF,,88,Basaveshwara Nagara - Kempegowda Bus Station,BR2541,0,3,
BMTC,#FFFFFF,,279E,Kempegowda Bus Station - Boopa Sandra,BR1065,0,3,
BMTC,#FFFFFF,,89,Kurubarahalli - Kempegowda Bus Station,BR2544,0,3,
BMTC,#FFFFFF,,V-226ELC,Bidadi Bus Stand - Electronics City,BR4036,0,3,
BMTC,#FFFFFF,,YST-YST-5,Yelahanka Satellite Town - Yelahanka Satelite Town 5th Phase,BR4268,0,3,
BMTC,#FFFFFF,,NML-BLJ,Nelamangala - Bilijaji,BR3829,0,3,
BMTC,#FFFFFF,,KSGH-KBS,Kodegehalli Sigehalli Bus Stand - Kempegowda Bus Station,BR3654,0,3,
BMTC,#FFFFFF,,MF-4,Kalyananagara Bus Stand - Central Silk Board,BR3728,0,3,
BMTC,#FFFFFF,,MF-5,Central Silk Board - Old Bayappanahalli,BR3729,0,3,
BMTC,#FFFFFF,,MF-6,Thambuchetty Palya - Mangammana Palya,BR3730,0,3,
BMTC,#FFFFFF,,MF-7,Srinivasapura - Kadugodi,BR3731,0,3,
BMTC,#FFFFFF,,HBL-SCMSP,Hebbala - Sambram College MS Palya,BR3380,0,3,
BMTC,#FFFFFF,,MF-9,Domlur - ITI Gate,BR3732,0,3,
BMTC,#FFFFFF,,PSS-SAEC,Peenya 2nd stage - Sri Ayyapa Educational Center,BR3892,0,3,
BMTC,#FFFFFF,,401JA,Yeshwanthpura - Razak Palya,BR2191,0,3,
BMTC,#FFFFFF,,D12-NBC-SMH,BMTC Depot-12 Gate Kengeri - Summanahalli,BR3206,0,3,
BMTC,#FFFFFF,,401JC,Yeshwanthpura - Bande Kodigehalli,BR2192,0,3,
BMTC,#FFFFFF,,CR215K,Patalamma Temple Uthrahalli - KM SCHOOL,BR3043,0,3,
BMTC,#FFFFFF,,245GA,Kadabagere - Kempegowda Bus Station,BR712,0,3,
BMTC,#FFFFFF,,MP-45F,Chennamma kere Achukattu - Kempegowda Bus Station,BR3754,0,3,
BMTC,#FFFFFF,,D16-VPS,Deepanjalinagara Depot-16 - Vidyaniketan School,BR3213,0,3,
BMTC,#FFFFFF,,MP-45G,Kempegowda Bus Station - Depot-13-BS,BR3755,0,3,
BMTC,#FFFFFF,,401KM,Malleshwaram Bus Station - Kengeri TTMC,BR2197,0,3,
BMTC,#FFFFFF,,SBS-BDG,Shivajinagar Bus Station - Budigere,BR3926,0,3,
BMTC,#FFFFFF,,VSD-ATB,Vidhana Soudha - Attibele,BR4226,0,3,
BMTC,#FFFFFF,,KHC-STP,Karnataka High Court - Sulthan Palya,BR3590,0,3,
BMTC,#FFFFFF,,YBS-BEL,Yeshwanthpur TTMC - BEL Office,BR4249,0,3,
BMTC,#FFFFFF,,401KA,Ramasandra - Yelahanka,BR2194,0,3,
BMTC,#FFFFFF,,V-KBS-SRN,Kempegowda Bus Station - Suryanagar,BR4187,0,3,
BMTC,#FFFFFF,,335AA,Kempegowda Bus Station - Kadugodi,BR1715,0,3,
BMTC,#FFFFFF,,HBL-MEBP,Hebbala - Manyatha Embasy Business Park,BR3378,0,3,
BMTC,#FFFFFF,,271TA,Kempegowda Garden - Kempegowda Bus Station,BR1030,0,3,
BMTC,#FFFFFF,,401KC,Kengeri TTMC - Devasandra,BR2196,0,3,
BMTC,#FFFFFF,,401KB,Kengeri TTMC - Yeshwanthpura,BR2195,0,3,
BMTC,#FFFFFF,,KMT-WLFR,Krishnarajendra Market - Walker Land Long Fora Road,BR3626,0,3,
BMTC,#FFFFFF,,VNC-BMT43,Vinayakanagara Cross D-43 - BMT-43,BR4204,0,3,
BMTC,#FFFFFF,,KBS-MEICL,Kempegowda Bus Station - MEI Colony,BR3550,0,3,
BMTC,#FFFFFF,,HAL-ELC,HAL Main Gate - Electronic City,BR3359,0,3,
BMTC,#FFFFFF,,306MA,Tin Factory - Jayamangala,BR1447,0,3,
